Id,Код,Возраст,Среднемесячный расход,Средняя продолжительность разговоров,Звонков днем за месяц,Звонков вечером за месяц,Звонков ночью за месяц,Звонки в другие города,Звонки в другие страны,Доля звонков на стационарные телефоны,Количество SMS за месяц
1071,1096,0.8,0.06566124026787172,0.12,0.114,0.74375,0.03669724770642202,0.022727272727272728,0.16666666666666666,0.25,0.0223463687150838
1072,1097,0.7142857142857143,0.17035988457559753,0.42000000000000004,0.084,0.5625,0.0,0.011363636363636364,0.0,0.36666666666666664,0.0111731843575419
1073,1098,0.9857142857142858,0.00490009255730386,0.15,0.006,0.025,0.0,0.0,0.0,0.11666666666666667,0.01675977653631285
1074,1099,0.7142857142857143,0.2363322418312346,0.45,0.1,0.8875,0.0,0.022727272727272728,0.0,0.21666666666666667,0.01675977653631285
1075,1100,0.5,0.09983355241154554,0.26,0.064,0.6875,0.0,0.4431818181818182,0.0,0.23333333333333334,0.3575418994413408
1077,1102,0.4,0.14039737417262324,0.29,0.184,0.7375,0.3302752293577982,0.14772727272727273,0.0,0.23333333333333334,0.36312849162011174
1078,1103,0.7571428571428571,0.1367942505580661,0.375,0.072,0.51875,0.01834862385321101,0.3522727272727273,0.0,0.35,0.0111731843575419
1079,1104,0.6142857142857143,0.14437578265367235,0.47000000000000003,0.092,0.35,0.05504587155963303,0.03409090909090909,0.0,0.3333333333333333,0.2849162011173184
1080,1105,0.7,0.06655181264534997,0.135,0.076,0.9125,0.0,0.48863636363636365,0.0,0.08333333333333333,0.027932960893854747
1081,1106,0.7571428571428571,0.03811183100125225,0.08499999999999999,0.13,0.5625,0.0,0.0,0.0,0.45,0.0111731843575419
1082,1107,0.4,0.1005957890315706,0.185,0.13,0.78125,0.045871559633027525,0.0,0.08333333333333333,0.23333333333333334,0.2346368715083799
1083,1108,0.7571428571428571,0.053521844301503474,0.145,0.134,0.3375,0.0,0.0,0.0,0.16666666666666666,0.0111731843575419
1084,1109,0.4714285714285714,0.2820683835139108,0.8099999999999999,0.156,0.45625,0.23853211009174313,0.5568181818181818,0.08333333333333333,0.0,0.2849162011173184
1085,1110,0.7714285714285715,0.0673315495959368,0.18,0.11,0.45625,0.0,0.045454545454545456,0.0,0.3333333333333333,0.0111731843575419
1086,1111,0.7,0.02028871656464622,0.065,0.072,0.4625,0.01834862385321101,0.0,0.0,0.43333333333333335,0.01675977653631285
1087,1112,0.8,0.06084087143868273,0.16,0.114,0.45,0.027522935779816515,0.3409090909090909,0.0,0.16666666666666666,0.0
1088,1113,0.7142857142857143,0.07262053838794733,0.11000000000000001,0.212,0.73125,0.009174311926605505,0.011363636363636364,0.0,0.16666666666666666,0.0111731843575419
1089,1114,0.5142857142857142,0.28262061616719425,0.44000000000000006,0.232,0.96875,0.5779816513761468,0.22727272727272727,0.25,0.06666666666666667,0.5418994413407822
1090,1115,0.7857142857142857,0.0642106573124159,0.135,0.14,0.58125,0.01834862385321101,0.0,0.08333333333333333,0.16666666666666666,0.0223463687150838
1091,1116,0.7571428571428571,0.02115595516804206,0.13999999999999999,0.062,0.1125,0.0,0.0,0.0,0.11666666666666667,0.01675977653631285
1092,1117,0.7714285714285715,0.052716829095660694,0.13999999999999999,0.14,0.3375,0.0,0.3181818181818182,0.0,0.31666666666666665,0.0223463687150838
1093,1118,0.5714285714285714,0.03196921497406062,0.145,0.088,0.14375,0.07339449541284404,0.0,0.08333333333333333,0.25,0.13966480446927373
1094,1119,0.5285714285714286,0.04991677620577277,0.13,0.096,0.5375,0.03669724770642202,0.0,0.0,0.3,0.37988826815642457
1095,1120,0.8285714285714286,0.11246879107716479,0.2,0.142,0.79375,0.0,0.42045454545454547,0.0,0.23333333333333334,0.0223463687150838
1096,1121,0.42857142857142855,0.050239560080579296,0.13,0.138,0.3625,0.01834862385321101,0.3522727272727273,0.0,0.1,0.1340782122905028
1097,1122,0.5428571428571428,0.039412688906346006,0.185,0.078,0.19375,0.0,0.0,0.0,0.4666666666666667,0.1564245810055866
1098,1123,0.3,0.06450816293196648,0.31,0.006,0.44375,0.1834862385321101,0.0,0.0,0.11666666666666667,0.2737430167597765
1099,1124,0.3,0.10307889149017259,0.365,0.068,0.5,0.0,0.0,0.0,0.06666666666666667,0.31843575418994413
1100,1125,0.6428571428571429,0.019917320660501364,0.06,0.124,0.29375,0.0,0.3522727272727273,0.0,0.1,0.0223463687150838
1101,1126,0.6571428571428571,0.1025597150168392,0.22999999999999998,0.122,0.575,0.03669724770642202,0.011363636363636364,0.08333333333333333,0.4,0.027932960893854747
1102,1127,0.8285714285714286,0.05662329177328904,0.16,0.074,0.4875,0.0,0.06818181818181818,0.0,0.21666666666666667,0.0
1103,1128,0.6285714285714286,0.0018900357006743462,0.09,0.006,0.01875,0.0,0.0,0.0,0.0,0.0
1104,1129,0.4714285714285714,0.2704753867573054,0.6599999999999999,0.144,0.46875,0.8440366972477065,0.32954545454545453,0.16666666666666666,0.11666666666666667,0.11731843575418995
1106,1131,0.4142857142857143,0.031609485956956965,0.11000000000000001,0.108,0.25,0.0,0.0,0.0,0.4166666666666667,0.11173184357541899
1107,1132,0.6142857142857143,0.06696793161648608,0.15,0.068,0.725,0.0,0.0,0.25,0.016666666666666666,0.11731843575418995
1108,1133,0.7142857142857143,0.023781004752311985,0.08,0.116,0.23125,0.01834862385321101,0.0,0.0,0.03333333333333333,0.0223463687150838
1109,1134,0.7,0.19842847031555041,0.445,0.104,0.6625,0.01834862385321101,0.07954545454545454,0.0,0.43333333333333335,0.0223463687150838
1110,1135,0.7285714285714285,0.043389152906221556,0.155,0.076,0.36875,0.0,0.011363636363636364,0.0,0.26666666666666666,0.027932960893854747
1111,1136,0.6714285714285714,0.07487613654924592,0.13,0.194,0.5875,0.027522935779816515,0.03409090909090909,0.0,0.016666666666666666,0.0223463687150838
1112,1137,0.4857142857142857,0.19063693425320255,0.38,0.104,0.825,0.5688073394495413,0.5340909090909091,0.0,0.08333333333333333,0.18435754189944134
1113,1138,0.5142857142857142,0.05951473527833303,0.16499999999999998,0.1,0.3625,0.06422018348623854,0.3068181818181818,0.0,0.03333333333333333,0.00558659217877095
1114,1139,0.2857142857142857,0.03701125465703241,0.12,0.078,0.50625,0.08256880733944955,0.0,0.0,0.0,0.08379888268156424
1115,1140,0.44285714285714284,0.2741718454681922,0.475,0.102,0.99375,0.03669724770642202,0.36363636363636365,0.0,0.2,0.21787709497206703
1116,1141,0.5571428571428572,0.12284843158148542,0.29,0.122,0.53125,0.0,0.0,0.0,0.23333333333333334,0.2122905027932961
1117,1142,0.7142857142857143,0.10652256764850003,0.215,0.092,0.73125,0.0,0.0,0.08333333333333333,0.3,0.0111731843575419
1118,1143,0.6142857142857143,0.022890432374833746,0.05500000000000001,0.116,0.54375,0.0,0.0,0.0,0.1,0.03910614525139665
1119,1144,0.6428571428571429,0.020438441615008282,0.065,0.096,0.2875,0.027522935779816515,0.2840909090909091,0.0,0.016666666666666666,0.0111731843575419
1120,1145,0.5,0.08797610621533962,0.155,0.132,0.7125,0.027522935779816515,0.20454545454545456,0.0,0.016666666666666666,0.25139664804469275
1121,1146,0.2857142857142857,0.043848050463175414,0.12,0.058,0.725,0.045871559633027525,0.0,0.0,0.11666666666666667,0.10614525139664804
1122,1147,0.2714285714285714,0.0057964983783027006,0.04,0.104,0.01875,0.06422018348623854,0.0,0.0,0.0,0.31843575418994413
1123,1148,0.7142857142857143,0.0010519643148815033,0.05500000000000001,0.006,0.01875,0.0,0.0,0.0,0.0,0.0
1124,1149,0.5571428571428572,0.065239287853215,0.11499999999999999,0.15,0.76875,0.01834862385321101,0.3068181818181818,0.0,0.23333333333333334,0.0782122905027933
1125,1150,0.6142857142857143,0.0292624971805023,0.075,0.06,0.71875,0.009174311926605505,0.0,0.0,0.26666666666666666,0.03910614525139665
1126,1151,0.38571428571428573,0.05914528385536171,0.125,0.114,0.68125,0.03669724770642202,0.0,0.0,0.18333333333333332,0.08379888268156424
1127,1152,0.37142857142857144,0.9081913213916262,0.61,0.978,0.7,0.0,0.3409090909090909,0.0,0.31666666666666665,0.055865921787709494
1129,1154,0.3,0.027924694133111404,0.135,0.07,0.275,0.08256880733944955,0.0,0.0,0.08333333333333333,0.0670391061452514
1130,1155,0.8285714285714286,0.19961849279375274,0.395,0.156,0.5875,0.0,0.3181818181818182,0.16666666666666666,0.25,0.0223463687150838
1131,1156,0.7428571428571429,0.09892159074115844,0.225,0.134,0.4125,0.027522935779816515,0.06818181818181818,0.0,0.3333333333333333,0.0111731843575419
1132,1157,0.6,0.697092611749333,0.58,0.628,0.66875,0.3761467889908257,0.23863636363636365,0.0,0.5833333333333334,0.03910614525139665
1133,1158,0.5285714285714286,0.04377416017858115,0.19,0.074,0.25625,0.0,0.045454545454545456,0.0,0.3,0.11173184357541899
1134,1159,0.6571428571428571,0.044913626146271646,0.185,0.118,0.0875,0.01834862385321101,0.0,0.0,0.36666666666666664,0.027932960893854747
1135,1160,0.7571428571428571,0.2000871127565743,0.42000000000000004,0.106,0.625,0.01834862385321101,0.0,0.0,0.2,0.0111731843575419
1136,1161,0.7571428571428571,0.023930729802674047,0.06,0.174,0.2375,0.0,0.06818181818181818,0.16666666666666666,0.26666666666666666,0.0
1137,1162,0.9857142857142858,0.020160380807193026,0.12,0.046,0.08125,0.0,0.0,0.0,0.03333333333333333,0.01675977653631285
1138,1163,0.5571428571428572,0.0025200476008991283,0.06,0.012,0.0375,0.0,0.0,0.0,0.0,0.0
1139,1164,0.6428571428571429,0.1647131112476569,0.305,0.11,0.875,0.0,0.26136363636363635,0.0,0.05,0.0223463687150838
1140,1165,0.8428571428571429,0.16746260762703297,0.4,0.088,0.66875,0.0,0.2727272727272727,0.0,0.26666666666666666,0.0223463687150838
1141,1166,0.6,0.146839440300539,0.465,0.106,0.2625,0.0,0.0,0.0,0.0,0.1452513966480447
1142,1167,0.8,0.0467219936376576,0.22999999999999998,0.072,0.2,0.0,0.0,0.0,0.1,0.027932960893854747
1143,1168,0.8285714285714286,0.06969020525943267,0.16,0.136,0.375,0.07339449541284404,0.3522727272727273,0.0,0.4666666666666667,0.0223463687150838
1144,1169,0.7571428571428571,0.003185060162247509,0.06999999999999999,0.012,0.0375,0.01834862385321101,0.0,0.0,0.0,0.0
1146,1171,0.5,0.03185060162247509,0.18,0.08,0.05625,0.0,0.0,0.0,0.18333333333333332,0.11173184357541899
1147,1172,0.9,0.010453530788914901,0.08,0.03,0.08125,0.0,0.0,0.0,0.06666666666666667,0.0
1148,1173,0.5571428571428572,0.07165024228235423,0.13999999999999999,0.136,0.575,0.0,0.011363636363636364,0.0,0.31666666666666665,0.3575418994413408
1149,1174,0.2714285714285714,0.0014855836165794242,0.015,0.062,0.05625,0.0,0.0,0.0,0.0,0.1787709497206704
1150,1175,0.6428571428571429,0.11838779176940009,0.27,0.086,0.73125,0.0,0.4090909090909091,0.0,0.31666666666666665,0.0111731843575419
1151,1176,0.2714285714285714,0.07283248683586245,0.2,0.064,0.71875,0.0,0.022727272727272728,0.0,0.06666666666666667,0.1564245810055866
1153,1178,0.5,0.1320847171557685,0.32999999999999996,0.144,0.4625,0.7798165137614679,0.06818181818181818,0.0,0.06666666666666667,0.7877094972067039
1154,1179,0.6428571428571429,0.04132022493758215,0.12,0.13,0.2875,0.01834862385321101,0.4659090909090909,0.16666666666666666,0.2,0.0
1155,1180,0.5285714285714286,0.07484891381281646,0.195,0.058,0.625,0.0,0.0,0.0,0.016666666666666666,0.31843575418994413
1156,1181,0.7428571428571429,0.07372305921334069,0.32,0.12,0.05,0.01834862385321101,0.36363636363636365,0.0,0.21666666666666667,0.00558659217877095
1157,1182,0.5285714285714286,0.06416204528307758,0.185,0.118,0.35625,0.0,0.0,0.0,0.016666666666666666,0.21787709497206703
1158,1183,0.38571428571428573,0.024004620087268315,0.06,0.134,0.40625,0.027522935779816515,0.011363636363636364,0.25,0.08333333333333333,0.1005586592178771
1159,1184,0.7714285714285715,0.5049817607665923,0.53,0.452,0.74375,0.09174311926605505,0.10227272727272728,0.5,0.36666666666666664,0.0446927374301676
1160,1185,0.45714285714285713,0.09017336994143223,0.35,0.14,0.025,0.03669724770642202,0.06818181818181818,0.0,0.0,0.0670391061452514
1161,1186,0.8142857142857143,0.11343714270158435,0.18,0.19,0.60625,0.009174311926605505,0.0,0.0,0.26666666666666666,0.0223463687150838
1162,1187,0.6,0.11737277259681571,0.22999999999999998,0.094,0.875,0.0,0.4772727272727273,0.0,0.016666666666666666,0.22346368715083798
1163,1188,0.6142857142857143,0.08695136463688759,0.195,0.122,0.5875,0.0,0.38636363636363635,0.0,0.31666666666666665,0.1340782122905028
1164,1189,0.6857142857142857,0.04501279468612185,0.22999999999999998,0.058,0.225,0.03669724770642202,0.0,0.08333333333333333,0.0,0.00558659217877095
1165,1190,0.9714285714285714,0.006160116357753424,0.11000000000000001,0.012,0.0375,0.0,0.0,0.0,0.05,0.01675977653631285
1166,1191,0.8285714285714286,0.007280137513708591,0.13,0.006,0.05625,0.0,0.0,0.0,0.16666666666666666,0.0
1167,1192,0.8571428571428571,0.11705193320318273,0.25,0.08,0.83125,0.0,0.0,0.0,0.3333333333333333,0.00558659217877095
1168,1193,0.5571428571428572,0.1040200203781627,0.33999999999999997,0.09,0.35625,0.045871559633027525,0.0,0.0,0.4666666666666667,0.2346368715083799
1169,1194,0.6285714285714286,0.06927408628829655,0.145,0.116,0.58125,0.009174311926605505,0.4090909090909091,0.0,0.16666666666666666,0.24022346368715083
1170,1195,0.6857142857142857,0.0988438114942171,0.3,0.078,0.475,0.03669724770642202,0.4090909090909091,0.0,0.2833333333333333,0.0
1171,1196,0.7714285714285715,0.03297256725960379,0.08499999999999999,0.106,0.41875,0.027522935779816515,0.0,0.0,0.16666666666666666,0.0223463687150838
1172,1197,0.3,0.00845460414252269,0.025,0.06,0.6375,0.08256880733944955,0.0,0.0,0.0,0.2011173184357542
1173,1198,0.5714285714285714,0.08331129588003329,0.19,0.068,0.80625,0.0,0.2840909090909091,0.0,0.31666666666666665,0.17318435754189945
1174,1199,0.8142857142857143,0.15435291555507158,0.225,0.16,0.86875,0.0,0.18181818181818182,0.0,0.13333333333333333,0.01675977653631285
1175,1200,0.2714285714285714,0.035115385512837466,0.135,0.022,0.5875,0.0,0.0,0.0,0.1,0.29608938547486036
1176,1201,0.5285714285714286,0.1739046737549487,0.27,0.214,0.68125,0.0,0.0,0.0,0.03333333333333333,0.01675977653631285
1177,1202,0.37142857142857144,0.24142289354354468,0.445,0.216,0.40625,0.03669724770642202,0.0,0.0,0.2833333333333333,0.22905027932960895
1178,1203,0.8142857142857143,0.07989289797696178,0.15,0.096,0.91875,0.0,0.0,0.0,0.16666666666666666,0.00558659217877095
1179,1204,0.8571428571428571,0.09303370174769968,0.185,0.086,0.8875,0.01834862385321101,0.07954545454545454,0.0,0.0,0.027932960893854747
1181,1206,0.44285714285714284,0.0431052586548857,0.145,0.104,0.29375,0.0,0.0,0.0,0.05,0.07262569832402235
1182,1207,0.7285714285714285,0.04344748734142756,0.12,0.1,0.3875,0.0,0.0,0.0,0.25,0.0111731843575419
1183,1208,0.4,0.23622529536669024,0.445,0.104,0.74375,0.05504587155963303,0.011363636363636364,0.08333333333333333,0.016666666666666666,0.12290502793296089
1184,1209,0.7571428571428571,0.06714099044093055,0.185,0.072,0.5875,0.027522935779816515,0.0,0.0,0.0,0.027932960893854747
1185,1210,0.6142857142857143,0.057076355886722295,0.12,0.138,0.59375,0.0,0.0,0.0,0.2,0.061452513966480445
1186,1211,0.45714285714285713,0.08375658206877241,0.21000000000000002,0.148,0.35,0.01834862385321101,0.0,0.16666666666666666,0.5,0.31843575418994413
1188,1213,0.35714285714285715,0.8089275019639259,0.58,0.858,0.75,0.25688073394495414,0.09090909090909091,0.5833333333333334,0.3333333333333333,0.0
1189,1214,0.2857142857142857,0.012751907536031235,0.145,0.05,0.05625,0.027522935779816515,0.03409090909090909,0.0,0.05,0.0782122905027933
1190,1215,0.34285714285714286,0.2625399590881161,0.39,0.224,0.9875,0.3394495412844037,0.056818181818181816,0.0,0.08333333333333333,0.49162011173184356
1191,1216,0.7285714285714285,0.06449649604492529,0.135,0.14,0.475,0.009174311926605505,0.06818181818181818,0.0,0.4166666666666667,0.027932960893854747
1193,1218,0.6142857142857143,0.018293678880601075,0.06,0.068,0.4,0.0,0.056818181818181816,0.0,0.11666666666666667,0.0111731843575419
1194,1219,0.6285714285714286,0.020741780678079476,0.08499999999999999,0.094,0.19375,0.027522935779816515,0.25,0.16666666666666666,0.016666666666666666,0.0893854748603352
1195,1220,0.6285714285714286,0.022760152136207017,0.075,0.124,0.20625,0.027522935779816515,0.06818181818181818,0.0,0.4,0.25139664804469275
1196,1221,0.6142857142857143,0.0034125644595509024,0.075,0.006,0.0625,0.0,0.0,0.0,0.0,0.0
1197,1222,0.2857142857142857,0.054846035980679636,0.135,0.09,0.71875,0.07339449541284404,0.0,0.0,0.0,0.39664804469273746
1198,1223,0.5714285714285714,0.05400990907606032,0.135,0.062,0.73125,0.027522935779816515,0.045454545454545456,0.0,0.3,0.12290502793296089
1199,1224,0.6857142857142857,0.055861055153264,0.135,0.12,0.425,0.0,0.2840909090909091,0.0,0.03333333333333333,0.01675977653631285
1200,1225,0.6571428571428571,0.13238611173766615,0.32,0.106,0.58125,0.0,0.07954545454545454,0.0,0.016666666666666666,0.0223463687150838
1201,1226,0.6142857142857143,0.07291804400749792,0.145,0.222,0.2875,0.0,0.056818181818181816,0.08333333333333333,0.31666666666666665,0.31843575418994413
1202,1227,0.8571428571428571,0.1165308122486758,0.32,0.114,0.41875,0.0,0.045454545454545456,0.0,0.1,0.01675977653631285
1203,1228,0.3,0.0014155822943322262,0.005,0.048,0.44375,0.1651376146788991,0.0,0.0,0.03333333333333333,0.12290502793296089
1204,1229,0.4857142857142857,0.1362634071976915,0.355,0.096,0.45625,0.0,0.125,0.25,0.15,0.2011173184357542
1205,1230,0.7285714285714285,0.003080058178876712,0.05500000000000001,0.012,0.0625,0.0,0.0,0.0,0.0,0.0
1206,1231,0.6857142857142857,0.0431052586548857,0.12,0.136,0.30625,0.0,0.0,0.0,0.16666666666666666,0.0111731843575419
1207,1232,0.5428571428571428,0.13448031796156149,0.325,0.118,0.43125,0.0,0.06818181818181818,0.0,0.3333333333333333,0.22346368715083798
1208,1233,0.5571428571428572,0.056296618936135454,0.11000000000000001,0.082,0.8125,0.0,0.42045454545454547,0.0,0.43333333333333335,0.11731843575418995
1209,1234,0.5571428571428572,0.04910981651875646,0.11000000000000001,0.14,0.4125,0.0,0.022727272727272728,0.0,0.3333333333333333,0.2849162011173184
1210,1235,0.7,0.048878423259106005,0.315,0.062,0.08125,0.0,0.32954545454545453,0.0,0.06666666666666667,0.01675977653631285
1211,1236,0.3,0.005201487139201518,0.06999999999999999,0.042,0.05625,0.0,0.0,0.0,0.03333333333333333,0.19553072625698323
1212,1237,0.4142857142857143,0.6681937325482815,0.54,0.828,0.475,0.1743119266055046,0.29545454545454547,0.0,0.4166666666666667,0.055865921787709494
1213,1238,0.5714285714285714,0.3538041829679005,0.37,0.544,0.60625,0.3119266055045872,0.5227272727272727,0.0,0.4,0.07262569832402235
1214,1239,0.5857142857142857,0.0842757585421058,0.18,0.124,0.6125,0.05504587155963303,0.26136363636363635,0.0,0.3333333333333333,0.1340782122905028
1215,1240,0.2714285714285714,0.04053465454347471,0.275,0.08,0.06875,0.1559633027522936,0.0,0.0,0.0,0.2346368715083799
1216,1241,0.6,0.060978929602003594,0.13999999999999999,0.1,0.5625,0.0,0.045454545454545456,0.0,0.0,0.24022346368715083
1217,1242,0.3,0.004322581648764477,0.01,0.102,0.74375,0.08256880733944955,0.0,0.0,0.016666666666666666,0.2011173184357542
1218,1243,0.5,0.12775241310113636,0.27,0.124,0.64375,0.0,0.0,0.16666666666666666,0.16666666666666666,0.20670391061452514
1219,1244,0.6714285714285714,0.228643763271084,0.37,0.172,0.6625,0.0,0.0,0.16666666666666666,0.15,0.01675977653631285
1220,1245,0.7428571428571429,0.04409499957221414,0.2,0.058,0.3,0.0,0.0,0.08333333333333333,0.16666666666666666,0.01675977653631285
1221,1246,0.5285714285714286,0.07228997658844666,0.23500000000000001,0.08,0.34375,0.03669724770642202,0.23863636363636365,0.0,0.21666666666666667,0.20670391061452514
1222,1247,0.6571428571428571,0.6778189143572712,0.51,0.876,0.4625,0.44954128440366975,0.11363636363636363,0.0,0.43333333333333335,0.03910614525139665
1223,1248,0.8571428571428571,0.09039504079521501,0.205,0.114,0.6125,0.0,0.3522727272727273,0.0,0.0,0.0223463687150838
1224,1249,0.9285714285714286,0.0039667415940078865,0.08499999999999999,0.008,0.0375,0.0,0.0,0.0,0.06666666666666667,0.0111731843575419
1225,1250,0.6714285714285714,0.08041790789381577,0.265,0.102,0.30625,0.027522935779816515,0.3068181818181818,0.0,0.0,0.0223463687150838
1226,1251,0.5428571428571428,0.06849629381888324,0.175,0.092,0.58125,0.0,0.19318181818181818,0.0,0.16666666666666666,0.07262569832402235
1227,1252,0.6428571428571429,0.0010344639843197039,0.065,0.004,0.0125,0.01834862385321101,0.0,0.0,0.0,0.0
1228,1253,0.5571428571428572,0.04455389712916799,0.16499999999999998,0.08,0.3125,0.03669724770642202,0.20454545454545456,0.0,0.15,0.11731843575418995
1229,1254,0.2714285714285714,0.008769610092635082,0.03,0.002,0.73125,0.0,0.0,0.0,0.08333333333333333,0.09497206703910614
1230,1255,0.42857142857142855,0.08224572019693706,0.2,0.138,0.43125,0.0,0.045454545454545456,0.0,0.16666666666666666,0.25139664804469275
1231,1256,0.2857142857142857,0.02397934183201238,0.16,0.05,0.2,0.06422018348623854,0.0,0.0,0.1,0.24581005586592178
1232,1257,0.2714285714285714,0.018355902278154142,0.13,0.102,0.03125,0.01834862385321101,0.0,0.0,0.016666666666666666,0.2011173184357542
1233,1258,0.4,0.04283108680941751,0.13999999999999999,0.09,0.3625,0.027522935779816515,0.06818181818181818,0.0,0.03333333333333333,0.18994413407821228
1234,1259,0.7285714285714285,0.06021669298197855,0.13999999999999999,0.102,0.5375,0.0,0.0,0.0,0.23333333333333334,0.0223463687150838
1235,1260,0.2714285714285714,0.004682310665868133,0.04,0.072,0.03125,0.03669724770642202,0.022727272727272728,0.0,0.03333333333333333,0.22346368715083798
1236,1261,0.6714285714285714,0.04959399233096625,0.11000000000000001,0.15,0.48125,0.0,0.07954545454545454,0.0,0.16666666666666666,0.01675977653631285
1237,1262,0.32857142857142857,0.034724544796957274,0.10500000000000001,0.09,0.525,0.08256880733944955,0.0,0.0,0.11666666666666667,0.18994413407821228
1238,1263,0.7857142857142857,0.19735122774541294,0.40499999999999997,0.188,0.26875,0.05504587155963303,0.10227272727272728,0.0,0.2,0.027932960893854747
1239,1264,0.6857142857142857,0.13934540985774174,0.225,0.128,0.9875,0.03669724770642202,0.056818181818181816,0.0,0.1,0.0223463687150838
1240,1265,0.9285714285714286,0.010080190403596513,0.135,0.028,0.0125,0.0,0.0,0.0,0.05,0.00558659217877095
1241,1266,0.2857142857142857,0.14492023738226165,0.315,0.104,0.65,0.23853211009174313,0.0,0.0,0.03333333333333333,0.09497206703910614
1242,1268,0.4714285714285714,0.025058528883323352,0.08499999999999999,0.086,0.36875,0.0,0.0,0.0,0.36666666666666664,0.2011173184357542
1243,1269,0.9142857142857143,0.0035934012086894975,0.06999999999999999,0.016,0.01875,0.0,0.0,0.0,0.05,0.00558659217877095
1244,1270,0.6714285714285714,0.0027067177935583228,0.08499999999999999,0.01,0.03125,0.0,0.0,0.0,0.0,0.0
1245,1271,0.7428571428571429,0.4689466356586735,0.3,1.0,0.79375,0.07339449541284404,0.8636363636363636,0.0,0.4666666666666667,0.055865921787709494
1246,1272,0.44285714285714284,0.040299372321477185,0.135,0.112,0.25625,0.009174311926605505,0.4090909090909091,0.08333333333333333,0.3333333333333333,0.00558659217877095
1248,1274,0.6857142857142857,0.027349127705745553,0.12,0.088,0.1875,0.0,0.0,0.0,0.25,0.0111731843575419
1249,1275,0.4857142857142857,0.16003080058178876,0.33999999999999997,0.208,0.275,0.0,0.022727272727272728,0.0,0.26666666666666666,0.11173184357541899
1250,1276,0.6571428571428571,0.03820516609758184,0.155,0.11,0.1125,0.06422018348623854,0.0,0.0,0.13333333333333333,0.01675977653631285
1251,1277,0.44285714285714284,0.12510208526161049,0.2,0.212,0.625,0.045871559633027525,0.022727272727272728,0.0,0.4,0.027932960893854747
1253,1279,0.4857142857142857,0.08908640496542712,0.175,0.13,0.59375,0.01834862385321101,0.45454545454545453,0.0,0.18333333333333332,0.09497206703910614
1254,1280,0.5428571428571428,0.10475308978058474,0.185,0.132,0.71875,0.0,0.0,0.0,0.08333333333333333,0.00558659217877095
1255,1281,0.44285714285714284,0.07976845118185566,0.22999999999999998,0.128,0.3125,0.0,0.5113636363636364,0.0,0.13333333333333333,0.11173184357541899
1256,1282,0.5428571428571428,0.15077895915811743,0.23500000000000001,0.176,0.84375,0.0,0.0,0.0,0.06666666666666667,0.3743016759776536
1257,1283,0.6142857142857143,0.05538465726574835,0.16499999999999998,0.078,0.5,0.009174311926605505,0.1590909090909091,0.08333333333333333,0.03333333333333333,0.08379888268156424
1258,1284,0.4714285714285714,0.018727298182299,0.06,0.142,0.1625,0.0,0.42045454545454547,0.08333333333333333,0.21666666666666667,0.0893854748603352
1259,1285,0.8285714285714286,0.09289758806555234,0.25,0.13,0.3625,0.0,0.07954545454545454,0.0,0.03333333333333333,0.01675977653631285
1260,1286,0.44285714285714284,0.39046737549487043,0.71,0.25,0.6625,0.5137614678899083,0.056818181818181816,0.0,0.11666666666666667,0.2569832402234637
1261,1287,0.4142857142857143,0.06754349804385194,0.205,0.114,0.33125,0.0,0.0,0.0,0.0,0.2011173184357542
1262,1288,0.8,0.021595407913260582,0.095,0.084,0.1375,0.045871559633027525,0.045454545454545456,0.0,0.0,0.027932960893854747
1263,1289,0.6428571428571429,0.05327295071129121,0.11499999999999999,0.198,0.29375,0.0,0.4431818181818182,0.08333333333333333,0.43333333333333335,0.00558659217877095
1264,1290,0.4142857142857143,0.09212174007731257,0.23500000000000001,0.118,0.36875,0.03669724770642202,0.3181818181818182,0.0,0.31666666666666665,0.1452513966480447
1265,1291,0.5285714285714286,0.06086614969393866,0.195,0.09,0.38125,0.03669724770642202,0.3068181818181818,0.08333333333333333,0.21666666666666667,0.2905027932960894
1266,1292,0.8285714285714286,0.05134208090597267,0.11499999999999999,0.11,0.54375,0.0,0.0,0.0,0.1,0.01675977653631285
1267,1293,0.7142857142857143,0.03300951240190092,0.065,0.164,0.55625,0.0,0.0,0.08333333333333333,0.06666666666666667,0.0111731843575419
1268,1294,0.6571428571428571,0.12875576538667952,0.275,0.13,0.6125,0.0,0.03409090909090909,0.0,0.18333333333333332,0.027932960893854747
1269,1295,0.6,0.11915586183294573,0.325,0.134,0.33125,0.01834862385321101,0.03409090909090909,0.0,0.13333333333333333,0.0670391061452514
1270,1296,0.8285714285714286,0.05368323623890673,0.16999999999999998,0.11,0.225,0.05504587155963303,0.3068181818181818,0.0,0.06666666666666667,0.027932960893854747
1271,1297,0.7142857142857143,0.039239630081901546,0.08,0.082,0.875,0.0,0.03409090909090909,0.0,0.11666666666666667,0.0223463687150838
1272,1298,0.5571428571428572,0.0572863598534639,0.125,0.134,0.5625,0.0,0.0,0.0,0.16666666666666666,0.16759776536312848
1274,1300,0.5714285714285714,0.1839381966103804,0.495,0.096,0.50625,0.01834862385321101,0.3409090909090909,0.0,0.11666666666666667,0.1452513966480447
1275,1301,0.8,0.14193934774323516,0.32999999999999996,0.09,0.575,0.05504587155963303,0.0,0.0,0.3333333333333333,0.027932960893854747
1276,1302,0.8285714285714286,0.07860565144008276,0.175,0.124,0.475,0.01834862385321101,0.18181818181818182,0.0,0.05,0.0111731843575419
